Unnamed: 0;Title;MAL Id;Type;Number of Episodes;Episode Duration;Studios;Source Type;Genres;Themes;Rating;Popularity;Score;Demographic;Year;Duration;Action;Adventure;Comedy;Drama;Fantasy;Mystery;Sci-Fi;Suspense;Romance;Slice of Life;Supernatural;Sports;Ecchi;Horror;Avant Garde;Boys Love;Gourmet;Girls Love; R - 17+ (violence & profanity)  ; PG-13 - Teens 13 or older  ; R+ - Mild Nudity  ; PG - Children  ; G - All Ages  ;TV;Movie;OVA;ONA;Special;Shounen;Shoujo;Seinen;Josei;Kids
1985;Ling Long: Incarnation Final Chapter;44090;ONA;2;38 min. per ep.;YHKT Entertainment;Original;Action,Drama,Horror,Sci-Fi,Suspense;N\A; R - 17+ (violence & profanity)  ;12130;7.39;N\A;2021;38;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1988;Mugen no Juunin: Immortal;39806;ONA;24;23 min. per ep.;LIDENFILMS;Manga;Action,Adventure,Drama,Supernatural;Historical,Martial Arts,Samurai; R - 17+ (violence & profanity)  ;2224;7.39;Seinen;2019;23;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1989;Naruto x UT;10075;OVA;1;6 min.;Studio Pierrot;Manga;Action,Comedy;Martial Arts,Super Power; PG-13 - Teens 13 or older  ;2657;7.39;Shounen;2011;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1992;Ryuu no Haisha;34549;Special;2;46 min. per ep.;Khara;Original;Adventure,Fantasy;N\A; PG-13 - Teens 13 or older  ;2981;7.39;N\A;2017;46;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1993;Saiyuuki Reload;130;TV;25;23 min. per ep.;Studio Pierrot;Manga;Action,Adventure,Comedy,Drama,Supernatural;N\A; PG-13 - Teens 13 or older  ;3310;7.39;Josei;2003;23;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1994;Sakura Quest;34494;TV;25;23 min. per ep.;P.A. Works;Original;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;1333;7.39;N\A;2017;23;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;Scrapped Princess;167;TV;24;23 min. per ep.;Bones;Light;Adventure,Comedy,Drama,Fantasy,Sci-Fi;N\A; PG-13 - Teens 13 or older  ;1836;7.39;Shounen;2003;23;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1997;Sora no Otoshimono: Project Pink;7858;OVA;1;24 min.;AIC ASTA;Manga;Comedy,Sci-Fi,Supernatural,Ecchi;N\A; PG-13 - Teens 13 or older  ;1662;7.39;Shounen;2010;24;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1998;Super GALS! Kotobuki Ran;1728;TV;52;24 min. per ep.;Studio Pierrot;Manga;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;4267;7.39;Shoujo;2001;24;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1999;Tamako Market;16417;TV;12;23 min. per ep.;Kyoto Animation;Original;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;484;7.39;N\A;2013;23;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000;Toaru Majutsu no Index;4654;TV;24;23 min. per ep.;J.C.Staff;Light;Action,Sci-Fi;N\A; R - 17+ (violence & profanity)  ;191;7.39;N\A;2008;23;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2002;Wei, Kanjian Erduo La! 2;39380;ONA;12;3 min. per ep.;monofilmo;Web;Boys Love,Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;5859;7.39;N\A;2019;3;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003;Wu Geng Ji;33758;ONA;30;16 min. per ep.;Sparkly Key Animation Studio;Manga;Action,Fantasy,Supernatural;Historical,Martial Arts; PG-13 - Teens 13 or older  ;7601;7.39;N\A;2016;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;Yao Shen Ji: Hei Yu Pian;40734;ONA;52;8 min. per ep.;Ruo Hong Culture;Novel;Action,Adventure,Fantasy,Romance;Demons,Martial Arts; PG-13 - Teens 13 or older  ;7383;7.39;N\A;2020;8;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2006;Yozakura Quartet: Hoshi no Umi;8457;OVA;3;28 min. per ep.;Tatsunoko Production;Manga;Action,Comedy,Supernatural;N\A; PG-13 - Teens 13 or older  ;3061;7.39;Shounen;2010;28;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;Minami-ke Natsuyasumi;20221;OVA;1;28 min.;feel.;Manga;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;4408;7.38;N\A;2013;28;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;Motto! Ojamajo Doremi;352;TV;50;24 min. per ep.;Toei Animation;Original;Comedy,Fantasy;N\A; G - All Ages  ;4264;7.38;Shoujo;2001;24;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;Nisekoi OVA;24227;OVA;3;26 min. per ep.;Shaft;Manga;Comedy,Romance;Harem,School; PG-13 - Teens 13 or older  ;1225;7.38;Shounen;2014;26;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;Ookiku Furikabutte: Natsu no Taikai-hen – Mokuhyou;9124;Special;1;24 min.;A-1 Pictures;Manga;Comedy,Sports;N\A; G - All Ages  ;6031;7.38;Seinen;2010;24;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;Oruchuban Ebichu;1060;TV;24;8 min. per ep.;Gainax;Manga;Comedy,Ecchi;N\A; R+ - Mild Nudity  ;2689;7.38;Seinen;1999;8;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Otona Joshi no Anime Time;10178;Special;4;25 min. per ep.;Bones,Production Reed,The Answer Studio;Novel;Drama,Romance,Slice of Life;N\A; R - 17+ (violence & profanity)  ;4104;7.38;Josei;2011;25;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Quanzhi Fashi III;38528;ONA;12;18 min. per ep.;Shanghai Foch Film and TV Culture Investment;Novel;Action,Fantasy;N\A; PG-13 - Teens 13 or older  ;2856;7.38;N\A;2018;18;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;Sakigake!! Otokojuku;2903;TV;34;24 min. per ep.;Toei Animation;Manga;Action,Comedy;Martial Arts,School; R - 17+ (violence & profanity)  ;5107;7.38;Shounen;1988;24;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;Shakugan no Shana Movie;1815;Movie;1;1 hr. 30 min.;J.C.Staff;Light;Action,Fantasy,Supernatural;N\A; PG-13 - Teens 13 or older  ;2326;7.38;N\A;2007;90;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Shigurui;2216;TV;12;23 min. per ep.;Madhouse;Manga;Action,Drama;Historical,Martial Arts,Psychological,Samurai; R+ - Mild Nudity  ;1574;7.38;Seinen;2007;23;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;Soukyuu no Fafner: Dead Aggressor - Exodus;17080;TV;13;24 min. per ep.;Xebec,I.Gzwei;Original;Action,Drama,Sci-Fi;Mecha,Military; PG-13 - Teens 13 or older  ;4067;7.38;N\A;2015;24;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;Soukyuu no Fafner: Dead Aggressor - Heaven and Earth;8098;Movie;1;1 hr. 30 min.;Xebec;Original;Action,Drama,Sci-Fi;Mecha,Military; PG-13 - Teens 13 or older  ;4838;7.38;N\A;2010;90;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;Soukyuu no Fafner: Right of Left - Single Program;560;Special;1;51 min.;Production I.G,Xebec;Original;Action,Drama,Sci-Fi;Mecha,Military; PG-13 - Teens 13 or older  ;4738;7.38;N\A;2005;51;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;Tensai Ouji no Akaji Kokka Saisei Jutsu;47159;TV;12;24 min. per ep.;Yokohama Animation Lab;Light;Comedy,Fantasy;N\A; PG-13 - Teens 13 or older  ;1400;7.38;N\A;2022;24;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Yama no Susume: Omoide Present;35673;OVA;1;26 min.;8bit;Manga;Adventure,Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;5206;7.38;N\A;2017;26;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Yuru Camp△ Season 2 Specials;49026;Special;2;5 min. per ep.;C-Station;Manga;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;4928;7.38;N\A;2021;5;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2026;Yuuki Yuuna wa Yuusha de Aru;25519;TV;12;24 min. per ep.;Studio Gokumi;Original;Drama,Fantasy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;1316;7.38;N\A;2014;24;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2028;Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto;33818;OVA;1;23 min.;J.C.Staff;Manga;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;4631;7.38;Shounen;2017;23;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2030;Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken;33672;Movie;1;1 hr. 41 min.;Shin-Ei Animation;Manga;Adventure,Comedy,Fantasy;N\A; PG - Children  ;7877;7.38;N\A;2017;101;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2031;Fairy Tail Movie 1: Houou no Miko;12049;Movie;1;1 hr. 26 min.;Satelight,A-1 Pictures;Manga;Action,Adventure,Comedy,Fantasy;N\A; PG-13 - Teens 13 or older  ;978;7.38;Shounen;2012;86;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2032;Fate/stay night Movie: Unlimited Blade Works;6922;Movie;1;1 hr. 45 min.;Studio Deen;Visual;Action,Fantasy,Supernatural;N\A; R - 17+ (violence & profanity)  ;949;7.38;N\A;2010;105;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2033;Flanders no Inu;2553;TV;52;26 min. per ep.;Nippon Animation;Novel;Drama,Slice of Life;N\A; G - All Ages  ;6558;7.38;N\A;1975;26;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2034;Grimm Meisaku Gekijou;4060;TV;24;24 min. per ep.;Nippon Animation;Other;Adventure,Comedy,Fantasy;N\A; G - All Ages  ;7767;7.38;Kids;1987;24;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2035;Hakuouki;6895;TV;12;23 min. per ep.;Studio Deen;Visual;Action,Drama,Supernatural;Historical,Samurai; R - 17+ (violence & profanity)  ;1189;7.38;Josei;2010;23;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2037;Hori-san to Miyamura-kun;14753;OVA;6;23 min. per ep.;Gonzo,Hoods Entertainment,Marone;Web;Comedy,Romance;N\A; PG-13 - Teens 13 or older  ;1712;7.38;Shounen;2012;23;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2038;Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon;10999;Movie;1;1 hr. 30 min.;OLM;Game;Sci-Fi,Sports;N\A; G - All Ages  ;4716;7.38;Shounen;2011;90;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2039;JoJo no Kimyou na Bouken;666;OVA;6;35 min. per ep.;APPP;Manga;Adventure,Drama,Fantasy,Horror,Supernatural;N\A; R - 17+ (violence & profanity)  ;1695;7.38;Shounen;1993;35;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2041;Kekkai Sensen: Ousama no Restaurant no Ousama;32574;OVA;1;24 min.;Bones;Manga;Action,Comedy,Fantasy,Supernatural;N\A; R - 17+ (violence & profanity)  ;3033;7.38;Shounen;2016;24;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2042;Kore wa Zombie Desu ka?;8841;TV;12;24 min. per ep.;Studio Deen;Light;Action,Comedy,Supernatural,Ecchi;N\A; R - 17+ (violence & profanity)  ;282;7.38;N\A;2011;24;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2043;Ling Jian Zun 4th Season;41884;ONA;180;11 min. per ep.;Soyep;Novel;Action,Adventure,Fantasy,Romance;N\A; PG-13 - Teens 13 or older  ;10009;7.38;N\A;2020;11;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2044;Lupin III: Part 6;49040;TV;24;22 min. per ep.;TMS Entertainment;Manga;Action,Adventure,Comedy,Mystery;N\A; PG-13 - Teens 13 or older  ;4516;7.38;Seinen;2021;22;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2045;"""Bungaku Shoujo"" Movie";6408;Movie;1;1 hr. 40 min.;Production I.G;Light;Drama,Mystery,Romance;N\A; PG-13 - Teens 13 or older  ;2258;7.37;N\A;2010;100;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2046;Ao no Exorcist: Kyoto Fujouou-hen;33506;TV;12;24 min. per ep.;A-1 Pictures;Manga;Action,Fantasy,Supernatural;N\A; PG-13 - Teens 13 or older  ;231;7.37;Shounen;2017;24;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2047;Aoki Hagane no Arpeggio: Ars Nova;18893;TV;12;24 min. per ep.;SANZIGEN;Manga;Action,Sci-Fi;N\A; PG-13 - Teens 13 or older  ;1295;7.37;Seinen;2013;24;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2048;Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita;8888;Movie;1;51 min.;Sunrise;Original;Action,Sci-Fi;Mecha,Military; R - 17+ (violence & profanity)  ;1112;7.37;N\A;2012;51;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2049;Detective Conan OVA 06: Follow the Vanished Diamond! Conan & Heiji vs. Kid!;1368;OVA;1;23 min.;TMS Entertainment;Manga;Comedy,Mystery;N\A; PG-13 - Teens 13 or older  ;4661;7.37;Shounen;2006;23;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2050;Fantasy Bishoujo Juniku Ojisan to;48997;TV;12;23 min. per ep.;OLM Team Yoshioka;Manga;Adventure,Comedy,Fantasy;N\A; PG-13 - Teens 13 or older  ;2028;7.37;N\A;2022;23;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2051;Garo: Honoo no Kokuin;23311;TV;24;24 min. per ep.;MAPPA;Original;Action,Fantasy,Supernatural;N\A; R - 17+ (violence & profanity)  ;1336;7.37;N\A;2014;24;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2053;Handa-kun;32648;TV;12;24 min. per ep.;Diomedéa;Manga;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;766;7.37;Shounen;2016;24;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2054;Isekai Quartet 2;39988;TV;12;11 min. per ep.;Studio PuYUKAI;Original;Comedy,Fantasy;N\A; PG-13 - Teens 13 or older  ;966;7.37;N\A;2020;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2055;Isekai Shokudou;34012;TV;12;23 min. per ep.;SILVER LINK.;Light;Fantasy,Gourmet,Slice of Life;N\A; PG-13 - Teens 13 or older  ;944;7.37;N\A;2017;23;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2056;Kamichu!;489;TV;12;26 min. per ep.;Brain's Base;Original;Comedy,Drama,Slice of Life,Supernatural;N\A; G - All Ages  ;2429;7.37;N\A;2005;26;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2057;Karakurizoushi Ayatsuri Sakon;2204;TV;26;25 min. per ep.;TMS Entertainment;Manga;Horror,Mystery,Suspense;N\A; R - 17+ (violence & profanity)  ;5292;7.37;Shounen;1999;25;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2058;Kemonozume;1454;TV;13;23 min. per ep.;Madhouse;Original;Action,Horror,Romance,Supernatural;N\A; R+ - Mild Nudity  ;2193;7.37;N\A;2006;23;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2059;Lodoss-tou Senki;207;OVA;13;25 min. per ep.;Madhouse;Novel;Action,Adventure,Fantasy,Supernatural;N\A; R - 17+ (violence & profanity)  ;2356;7.37;Shounen;1990;25;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2060;Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note;38959;TV;13;23 min. per ep.;TROYCA;Light;Fantasy,Mystery,Supernatural;N\A; R - 17+ (violence & profanity)  ;1364;7.37;N\A;2019;23;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2062;Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou;40496;TV;13;23 min. per ep.;SILVER LINK.;Light;Action,Fantasy;Demons,School; R - 17+ (violence & profanity)  ;314;7.37;N\A;2020;23;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2063;Meitantei Holmes;1972;TV;26;25 min. per ep.;Gallop,TMS Entertainment;Novel;Action,Adventure,Comedy,Mystery;N\A; G - All Ages  ;5435;7.37;N\A;1984;25;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2064;Net-juu no Susume Special;36043;Special;1;24 min.;Signal.MD;Web;Comedy,Romance;N\A; PG-13 - Teens 13 or older  ;1778;7.37;N\A;2017;24;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2065;Nodame Cantabile: Nodame to Chiaki no Umi Monogatari;3965;Special;1;15 min.;J.C.Staff;Manga;Comedy,Romance,Slice of Life;N\A; G - All Ages  ;3569;7.37;Josei;2008;15;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2066;Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials;10020;ONA;4;28 min. per ep.;AIC Build;Light;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;1044;7.37;N\A;2011;28;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2067;Pretty Rhythm: Aurora Dream;10257;TV;51;23 min. per ep.;Tatsunoko Production;Game;Slice of Life,Sports;N\A; PG - Children  ;4149;7.37;Shoujo;2011;23;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2069;Re:␣Hamatora;23421;TV;12;24 min. per ep.;Lerche;Original;Comedy,Drama,Mystery;N\A; R - 17+ (violence & profanity)  ;1193;7.37;N\A;2014;24;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2070;s.CRY.ed;168;TV;26;24 min. per ep.;Sunrise;Original;Action,Adventure,Drama,Sci-Fi;N\A; PG-13 - Teens 13 or older  ;1994;7.37;N\A;2001;24;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2072;Sketchbook: Full Color's;2942;TV;13;23 min. per ep.;Hal Film Maker;4-koma;Comedy,Slice of Life;N\A; G - All Ages  ;3561;7.37;N\A;2007;23;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2073;Taiho Shichau zo The Movie;2013;Movie;1;1 hr. 29 min.;Studio Deen;Manga;Action,Comedy,Drama;N\A; PG-13 - Teens 13 or older  ;6078;7.37;Shounen;1999;89;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2074;Taishou Yakyuu Musume.;5141;TV;12;24 min. per ep.;J.C.Staff;Light;Comedy,Sports;Historical,School; PG-13 - Teens 13 or older  ;4180;7.37;Seinen;2009;24;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2075;Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie;19021;Movie;1;1 hr. 30 min.;Kyoto Animation;Light;Comedy,Drama,Romance,Slice of Life;N\A; PG-13 - Teens 13 or older  ;1753;7.37;N\A;2013;90;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2077;Trinity Seven: Nanatsu no Taizai to Nana Madoushi;28285;OVA;1;26 min.;Seven Arcs Pictures;Manga;Action,Comedy,Fantasy,Romance,Supernatural,Ecchi;Harem,School; PG-13 - Teens 13 or older  ;1409;7.37;Shounen;2015;26;1;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2078;Un-Go;10798;TV;11;24 min. per ep.;Bones;Novel;Mystery,Supernatural;N\A; R - 17+ (violence & profanity)  ;1301;7.37;N\A;2011;24;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2079;Urusei Yatsura OVA;1919;OVA;11;32 min. per ep.;Madhouse,Studio Deen,Magic Bus;Manga;Adventure,Comedy,Sci-Fi;N\A; PG-13 - Teens 13 or older  ;6848;7.37;N\A;1985;32;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2080;Yowamushi Pedal: Special Ride;18177;OVA;1;20 min.;TMS Entertainment;Manga;Comedy,Drama,Sports;N\A; PG-13 - Teens 13 or older  ;4311;7.37;Shounen;2013;20;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2081;Yuyushiki;15911;TV;12;23 min. per ep.;Kinema Citrus;4-koma;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;1715;7.37;N\A;2013;23;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2083;Nihon Animator Mihonichi;28149;ONA;35;8 min. per ep.;Sunrise,Khara,Studio Rikka,Bridge,Kamikaze Douga,Trigger,Graphinica,Studio Colorido,Sola Digital Arts,Steve N' Steven;Original;Action,Avant Garde,Fantasy,Sci-Fi,Supernatural,Ecchi;Mecha,Military,Music,School,Space; R+ - Mild Nudity  ;3067;7.36;N\A;2014;8;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2084;Nisekoi:;27787;TV;12;24 min. per ep.;Shaft;Manga;Comedy,Romance;Harem,School; PG-13 - Teens 13 or older  ;253;7.36;Shounen;2015;24;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2085;One Piece: Mamore! Saigo no Dai Butai;1238;Special;1;45 min.;Toei Animation;Manga;Adventure,Comedy,Fantasy;N\A; PG-13 - Teens 13 or older  ;3584;7.36;Shounen;2003;45;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
