Title;MAL Id;Type;Episode Duration;Studios;Source Type;Genres;Themes;Rating;Popularity;Score
26608;Bao Lian Deng;7752;Movie;1 hr. 25 min.;['add some'];Other;['Action', 'Adventure', 'Fantasy'];N\A; G - All Ages  ;13002;6.22
15061;L/R: Licensed by Royal Special;30066;Special;23 min.;['TNK'];Original;['Action', 'Adventure', 'Mystery'];N\A; PG-13 - Teens 13 or older  ;13127;6.13
22848;Soutai Sekai;35255;ONA;16 min. per ep.;['Craftar Studios'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;6072;5.75
10779;Zhongguo Jingqi Xiansheng;33339;ONA;10 min. per ep.;['Haoliners Animation League', 'Pb Animation Co. Ltd.'];Web;['Comedy', 'Supernatural', 'Suspense'];N\A; PG-13 - Teens 13 or older  ;9178;6.19
34707;Slow Start: Web Yokoku Movie;37104;ONA;38 sec. per ep.;['A-1 Pictures'];4-koma;N\A;N\A; PG-13 - Teens 13 or older  ;8772;5.97
28277;Time Bokan Series: Itadakiman;5344;TV;24 min. per ep.;['Tatsunoko Production'];Unknown;N\A;N\A; R+ - Mild Nudity  ;11826;5.84
27617;Kyouryuu Tankentai Born Free;9978;TV;24 min. per ep.;['Sunrise'];Unknown;['Action', 'Sci-Fi'];N\A; G - All Ages  ;11841;5.83
12084;Usavich Zero;30751;TV;1 min. per ep.;['Kanaban Graphics'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;10177;6.06
15322;Shoka;8337;Special;24 min.;['Production I.G'];Original;['Action', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;7177;5.96
30390;Soul Link;854;TV;25 min. per ep.;['Picture Magic'];Visual;['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi'];['Military', 'Space']; R - 17+ (violence & profanity)  ;4018;6.11
30155;Ba La La Xiao Mo Xian: Qiji Wubu;31965;TV;24 min. per ep.;['add some'];Original;N\A;N\A; G - All Ages  ;11800;5.8
6797;Hello Kitty no Momotarou;22447;OVA;15 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;13341;5.81
28329;Ultraman M78 Gekijou: Love and Peace;30122;Special;22 min.;['add some'];Other;['Comedy', 'Sci-Fi'];['Parody', 'Space', 'Super Power']; G - All Ages  ;13324;5.8
15045;M3: Sono Kuroki Hagane Recap;25543;ONA;24 min.;['Satelight', 'C2C'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;9943;6.11
2960;Fuuun Ishin Dai☆Shogun;21821;TV;24 min. per ep.;['J.C.Staff', 'A.C.G.T.'];Original;N\A;['Historical', 'Mecha']; R - 17+ (violence & profanity)  ;3719;5.7
14823;Sugar Bunnies;3885;TV;11 min. per ep.;['Asahi Production'];Unknown;N\A;N\A; G - All Ages  ;11834;6.01
23267;New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai;22435;Special;16 min.;['Sunrise'];Unknown;['Action', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;8230;6.1
32861;One Room Second Season;36431;TV;4 min. per ep.;['Zero-G'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;2754;6.1
17510;Maicching Machiko-sensei;3391;TV;25 min. per ep.;['Studio Pierrot'];Manga;['Comedy', 'Ecchi'];N\A; R+ - Mild Nudity  ;8441;6.11
39964;Sangokushi II: Amakakeru Otoko-tachi;8678;Special;1 hr. 30 min.;['Shin-Ei Animation'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;12627;6.22
35802;Bakumatsu Gijinden Roman;16211;TV;23 min. per ep.;['TMS Entertainment'];Other;N\A;N\A; PG-13 - Teens 13 or older  ;5337;6.14
29070;Haitai Nanafa;15043;TV;3 min. per ep.;['Passione'];Original;['Comedy', 'Supernatural'];N\A; G - All Ages  ;5413;5.93
27585;Yu☆Gi☆Oh! Zexal Special;16574;Special;8 min.;['Gallop'];Manga;['Action', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;7346;6.17
13071;Ashita no Joe Pilots;19973;Special;10 min. per ep.;['Mushi Production'];Unknown;['Drama', 'Sports'];N\A; PG-13 - Teens 13 or older  ;7699;6.2
3494;Oraa Guzura Dado (1987);11873;TV;30 min. per ep.;['Tatsunoko Production'];Unknown;N\A;N\A; PG - Children  ;12585;6.15
23177;Move to the Future;39222;ONA;3 min.;['Signal.MD'];Original;N\A;N\A; G - All Ages  ;13145;5.71
24224;X Densha de Ikou;1973;OVA;50 min.;['Madhouse'];Novel;['Avant Garde', 'Mystery', 'Supernatural'];N\A; R - 17+ (violence & profanity)  ;8404;5.73
30509;Haru wo Irodoru;49090;Movie;6 min.;['add some'];Original;['Drama', 'Supernatural'];N\A; G - All Ages  ;14559;6.03
36769;Sweet Valerian Specials;3863;Special;4 min. per ep.;['Madhouse'];Original;N\A;N\A; G - All Ages  ;11458;5.76
27074;Kidou Shinsengumi Moeyo Ken TV;511;TV;25 min. per ep.;['Trinet Entertainment'];Game;['Adventure', 'Comedy', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;6947;6.16
9433;Nanairo Kakumei;31738;Special;1 min. per ep.;['add some'];Manga;N\A;N\A; G - All Ages  ;10644;5.87
24515;Vampiyan Kids: Pilot;4420;Special;18 min.;['Production I.G'];Original;['Action', 'Comedy'];N\A; G - All Ages  ;11222;6.03
34597;Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu;14073;ONA;24 min. per ep.;['AIC Classic'];Manga;['Comedy', 'Ecchi'];['Parody', 'School']; PG-13 - Teens 13 or older  ;3792;6.19
6649;Majuu Senshi Luna Varga;2079;OVA;28 min. per ep.;['AIC', 'Studio Hakk'];Light;['Adventure', 'Comedy', 'Fantasy', 'Ecchi'];N\A; R+ - Mild Nudity  ;10144;5.82
24746;Catblue: Dynamite;1828;ONA;42 min.;['add some'];Unknown;['Action', 'Fantasy'];N\A; R - 17+ (violence & profanity)  ;9802;6.0
31264;Tokimeki Memorial 4 OVA;7691;OVA;35 min.;['Asahi Production'];Visual;N\A;N\A; PG-13 - Teens 13 or older  ;9608;6.06
33443;Sci-fi Harry;1508;TV;25 min. per ep.;['APPP'];Manga;['Drama', 'Horror', 'Sci-Fi'];N\A; R - 17+ (violence & profanity)  ;5950;6.19
24979;Koume-chan ga Iku!;6571;TV;5 min. per ep.;['Gainax'];Manga;['Comedy', 'Romance', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;11015;5.82
36597;Ninja Hattori-kun: Nin Nin Furusato Daisakusen no Maki;23647;Movie;52 min.;['Shin-Ei Animation'];Unknown;['Comedy', 'Slice of Life'];N\A; G - All Ages  ;13162;6.13
34501;Tetsuwan Atom: Atom Tanjou no Himitsu;17959;Movie;20 min.;['add some'];Unknown;['Drama', 'Sci-Fi'];N\A; G - All Ages  ;11334;6.1
40944;Yagami-kun no Katei no Jijou;4537;OVA;30 min. per ep.;['Production I.G'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;10285;6.01
27434;Install Pilot;11043;Special;12 min.;['Asahi Production'];Original;['Action', 'Sci-Fi'];N\A; R - 17+ (violence & profanity)  ;12224;5.66
37916;Koala Boy Kokki;3723;TV;25 min. per ep.;['Topcraft'];Original;N\A;N\A; G - All Ages  ;12062;6.15
29147;Fireball Humorous;36166;TV;2 min. per ep.;['Jinnis Animation Studios'];Original;['Comedy', 'Sci-Fi'];N\A; G - All Ages  ;8523;5.76
20350;THE iDOLM@STER Cinderella Girls: Starlight Stage - Shinshun! Happy New Year Campaign;37124;Special;15 sec.;['add some'];Game;N\A;['Game', 'Music']; G - All Ages  ;11420;5.77
36738;Lao Fu Zi Shui Hu Chuan;30096;Movie;1 hr. 12 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;14631;6.13
32333;Shounen Ashibe: Go! Go! Goma-chan;32571;TV;9 min. per ep.;['Bridge', 'Husio Studio'];4-koma;['Comedy', 'Slice of Life'];N\A; G - All Ages  ;8867;6.12
21508;Elsword: Ain-ui Gieog Animation;34766;ONA;4 min.;['DR Movie'];Game;['Action', 'Fantasy'];N\A; G - All Ages  ;8676;6.1
13906;Taisei Kensetsu: Sri Lanka Kousokudouro;21441;Special;30 sec.;['add some'];Unknown;N\A;N\A; G - All Ages  ;7790;6.0
38886;Chain Chronicle: Short Animation;25431;OVA;5 min. per ep.;['Jumonji'];Game;['Action', 'Adventure', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;5436;5.95
19205;Qi Cai Lao Fu Zi;30095;Movie;1 hr. 20 min.;['add some'];Unknown;['Action', 'Comedy'];N\A; G - All Ages  ;14016;5.82
39856;Machine Robo: Cronos no Dai Gyakushuu;3676;TV;24 min. per ep.;['Production Reed'];Original;['Action', 'Sci-Fi'];['Martial Arts', 'Mecha', 'Space']; PG-13 - Teens 13 or older  ;10099;6.21
20635;Genmu Senki Leda;2196;OVA;1 hr. 10 min.;['Kaname Productions'];Original;['Action', 'Adventure', 'Fantasy', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;6852;6.21
17159;Backkom;12145;TV;3 min. per ep.;['RG Animation Studios'];Original;N\A;N\A; G - All Ages  ;9917;5.8
8627;Torajima no Miime;9344;Special;10 min. per ep.;['add some'];Unknown;N\A;N\A; G - All Ages  ;11792;5.98
15302;Anime TV de Hakken! Tamagotchi;6520;TV;20 min. per ep.;['add some'];Other;['Comedy', 'Fantasy', 'Slice of Life'];N\A; G - All Ages  ;12800;6.11
25778;Little Nemo Pilot (1987);20463;Special;10 min.;['TMS Entertainment'];Picture;N\A;N\A; G - All Ages  ;11962;5.88
36061;Thermae Romae x Asahi Shimbun Digital Collaboration;13967;Special;1 min.;['DLE'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;12112;6.13
24283;Jewelpet Movie: Sweets Dance Princess;12965;Movie;1 hr. 3 min.;['Studio Comet'];Original;N\A;N\A; PG - Children  ;10681;6.06
14124;Kero Kero Keroppi no Gulliver no Bouken;15663;OVA;26 min.;['add some'];Book;['Adventure', 'Fantasy'];N\A; G - All Ages  ;13934;5.81
17841;Ichigeki Sacchuu!! Hoihoi-san;932;OVA;11 min.;['Daume'];Manga;['Comedy', 'Sci-Fi', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;6101;6.04
9662;JA Kumamoto Keizairen;33936;ONA;1 min. per ep.;['add some'];Original;N\A;N\A; G - All Ages  ;14106;5.9
31954;Tongari Boushi no Memole: Marielle no Housekibako;12657;OVA;1 hr. 15 min.;['Toei Animation'];Unknown;N\A;N\A; G - All Ages  ;12935;6.14
32895;Princess Rouge;1644;OVA;28 min. per ep.;['J.C.Staff'];Original;['Fantasy', 'Romance'];N\A; PG-13 - Teens 13 or older  ;9659;5.82
37093;Devilman Memorial;35952;OVA;59 min.;['Toei Animation'];Manga;['Action', 'Horror', 'Supernatural'];N\A; R - 17+ (violence & profanity)  ;10125;5.74
24229;Outlanders;1940;OVA;51 min.;['AIC'];Manga;['Adventure', 'Comedy', 'Sci-Fi', 'Ecchi'];N\A; R - 17+ (violence & profanity)  ;6313;5.86
31474;Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special;21595;Special;23 min.;['add some'];Manga;['Action', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;8370;6.21
25059;Okoshiyasu, Chitose-chan Recaps;38954;Special;3 min. per ep.;['Gathering'];Manga;['Comedy', 'Slice of Life'];N\A; G - All Ages  ;13146;5.72
34278;Denshinbashira no Okaasan;10375;Movie;10 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;13464;5.71
16183;Izumo;5876;OVA;51 min. per ep.;['Studio Hibari', 'Grouper Productions'];Manga;['Adventure', 'Fantasy'];N\A; R+ - Mild Nudity  ;11425;5.69
24366;Idol Jihen;34028;TV;23 min. per ep.;['MAPPA', 'Studio VOLN'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;4864;5.67
16129;Uchuujin Tanaka Tarou;2566;TV;20 min. per ep.;['add some'];Manga;N\A;N\A; G - All Ages  ;11855;6.09
11418;Mahou Shoujo Sonico★Magica;10519;ONA;1 min.;['add some'];Unknown;N\A;['Music', 'Parody']; PG-13 - Teens 13 or older  ;4099;5.81
30753;Bounty Hunter: The Hard;4522;OVA;48 min.;['J.C.Staff'];Manga;N\A;N\A; R+ - Mild Nudity  ;10985;5.75
1671;Taishou Yakyuu Musume. Specials;8042;Special;5 min. per ep.;['J.C.Staff'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;10457;6.17
12478;Zenonzard The Animation;40940;ONA;14 min. per ep.;['8bit'];Game;['Action', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;4550;5.97
5904;Kinnikuman: Seigi Choujin vs. Senshi Choujin;3279;Movie;50 min.;['Toei Animation'];Manga;['Action', 'Comedy', 'Sports'];N\A; PG-13 - Teens 13 or older  ;12429;6.07
11410;Tokyo Disney Resort: Yume ga Kanau Basho;13495;Special;30 sec.;['Production I.G'];Original;N\A;N\A; G - All Ages  ;10447;6.15
24733;Doraemon: Nobita to Mirai Note;16702;OVA;16 min.;['Shin-Ei Animation'];Unknown;['Adventure', 'Fantasy', 'Sci-Fi'];N\A; PG - Children  ;11449;6.1
26035;KisKis! Wo de Nanyou Shi Bohe Tang;38347;Special;5 min. per ep.;['add some'];Other;N\A;N\A; G - All Ages  ;8859;6.01
34451;Majutsushi Orphen Hagure Tabi;37576;TV;23 min. per ep.;['Studio Deen'];Light;['Action', 'Adventure', 'Drama', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;2348;5.81
23077;Jetter Mars;6087;TV;23 min. per ep.;['Toei Animation'];Original;['Action', 'Drama', 'Sci-Fi'];N\A; G - All Ages  ;11064;6.14
2788;Ukkari Pénélope (2009);6822;TV;5 min. per ep.;['Nippon Animation'];Unknown;['Comedy', 'Slice of Life'];N\A; G - All Ages  ;13111;6.06
26011;Ojamanga Yamada-kun;16530;TV;25 min. per ep.;['add some'];Unknown;['Comedy', 'Slice of Life'];N\A; None  ;12489;6.14
13747;Hong Ling Jin Xia;30058;ONA;4 min.;['add some'];Unknown;N\A;N\A; PG - Children  ;13940;5.89
14137;Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana OVA;40762;OVA;23 min.;['add some'];Original;['Action', 'Fantasy'];['Police', 'Vampire']; None  ;7986;6.05
33524;Alexander Senki Movie;5157;Movie;1 hr. 40 min.;['Madhouse'];Novel;['Action', 'Adventure', 'Avant Garde', 'Mystery', 'Supernatural'];['Historical', 'Military']; R - 17+ (violence & profanity)  ;9380;5.85
5361;Nanami-chan 3rd Series;4316;TV;5 min. per ep.;['add some'];Unknown;N\A;N\A; G - All Ages  ;13132;6.01
20873;Hibike! Euphonium Movie: Photo Session e Youkoso;37577;Movie;4 min. per ep.;['Kyoto Animation'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;8494;6.14
15313;Ninja Mono;1440;OVA;30 min. per ep.;['AIC'];Original;['Adventure', 'Comedy', 'Supernatural'];N\A; PG-13 - Teens 13 or older  ;8752;5.68
8726;Himitsukessha Taka no Tsume: Golden Spell;42657;TV;15 min. per ep.;['DLE'];Original;N\A;['Parody', 'Super Power']; None  ;11559;6.17
39729;The Epic Of ZektBach;10545;OVA;30 min.;['AIC'];Music;['Action', 'Fantasy', 'Supernatural'];N\A; R - 17+ (violence & profanity)  ;7910;5.81
7554;Shin SOS Dai Tokyo Tankentai;4471;Movie;41 min.;['Sunrise'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;10302;6.05
18315;Yona Yona Penguin;7314;Movie;1 hr. 27 min.;['Madhouse'];Unknown;['Adventure', 'Fantasy'];N\A; G - All Ages  ;11271;5.75
11394;Flanders no Inu Specials;24679;Special;45 min. per ep.;['Nippon Animation'];Unknown;['Drama', 'Slice of Life'];N\A; G - All Ages  ;13276;6.15
27813;SD Gundam World: Sangoku Souketsuden;38715;ONA;15 min. per ep.;['Sunrise'];Original;N\A;['Historical', 'Mecha']; PG - Children  ;9586;5.72
23510;Marie & Gali ver. 2.0;8409;TV;5 min. per ep.;['Toei Animation'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;11464;5.94
1149;Line Novel;39734;ONA;2 min. per ep.;['Pine Jam', 'CloverWorks'];Original;N\A;N\A; G - All Ages  ;10676;6.08
36324;Tiger Mask (Movie);18061;Movie;47 min.;['add some'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;11827;6.15
14114;Sousei Kishi Gaiarth;2068;OVA;46 min. per ep.;['AIC', 'Studio Kyuuma'];Original;['Action', 'Adventure', 'Fantasy', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;8894;6.22
35961;Kyokou Suiri Mini Anime;40894;ONA;1 min. per ep.;['AQUA ARIS'];Manga;['Comedy', 'Supernatural'];N\A; None  ;6973;5.79
1033;Itsuka Tenma no Kuro Usagi Picture Drama;12579;Special;10 min. per ep.;['Zexcs'];Light;['Comedy', 'Romance', 'Supernatural', 'Ecchi'];N\A; R+ - Mild Nudity  ;6433;6.14
3749;Tiger Mask Fuku Men League Sen;18063;Movie;53 min.;['Toei Animation'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;11876;6.1
11109;Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei;46985;TV;23 min. per ep.;"['feel.', ""Children's Playground Entertainment""]";Light;['Adventure', 'Fantasy', 'Romance'];N\A; PG-13 - Teens 13 or older  ;1539;6.14
20048;Quiz Magic Academy: The Original Animation;5080;OVA;29 min.;['AIC PLUS+'];Game;['Action', 'Comedy', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;5458;6.09
9439;Baa-cha no Kingyo;37923;ONA;8 min.;['add some'];Original;N\A;N\A; G - All Ages  ;11881;6.18
11451;Kouchou-sensei to Kujira;4461;Movie;2 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;9603;6.09
2554;Detective Conan: The Internet - The Mysterious E-mail Case;33149;OVA;14 min.;['add some'];Manga;N\A;N\A; G - All Ages  ;9328;6.12
93;Zephyr;25833;Special;26 min.;['Satelight'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;9175;5.98
9834;Angel Cop;1351;OVA;29 min. per ep.;['D.A.S.T.'];Original;['Action', 'Sci-Fi'];N\A; R+ - Mild Nudity  ;4527;5.94
34282;Ys IV: The Dawn of Ys;23825;Special;3 min.;['add some'];Game;['Action', 'Adventure', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;12171;5.71
24760;"Boku no Imouto wa ""Osaka Okan""";16405;TV;3 min. per ep.;['Charaction'];Original;['Comedy', 'Gourmet'];N\A; PG-13 - Teens 13 or older  ;4254;5.77
15284;Vampiyan Kids;3290;TV;23 min. per ep.;['Production I.G'];Original;['Comedy', 'Fantasy'];N\A; G - All Ages  ;11626;6.02
21172;Larva Island Season 2;39431;ONA;8 min. per ep.;['add some'];Original;N\A;N\A; G - All Ages  ;14308;5.98
26514;Shoko Nakagawa Prism Tour Special;24789;Special;2 min.;['Sunrise'];Unknown;N\A;N\A; G - All Ages  ;13172;5.76
38365;Dragon Quest: Dai no Daibouken (2020): Bouken no Kiseki, Kore kara no Tabiji;49228;Special;24 min.;['Toei Animation'];Manga;['Action', 'Adventure', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;9833;6.13
31922;Naked Wolves;7247;TV;5 min. per ep.;['Kate Arrow'];Original;['Action', 'Comedy', 'Sports'];N\A; PG - Children  ;12371;5.78
3904;Haou Daikei Ryuu Knight: Adeu Legend II;1850;OVA;30 min. per ep.;['Sunrise'];Unknown;['Action', 'Adventure', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;11946;5.95
6395;Kuroi Neko;40811;Movie;2 min.;['add some'];Original;N\A;N\A; G - All Ages  ;16437;5.66
21119;Kyoukaisenjou no Horizon: Kyokutou Naruhodo Kouza;22113;ONA;8 min. per ep.;['Sunrise'];Unknown;['Comedy', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;8054;6.21
33305;Bakugan: Geogan Rising;48555;ONA;24 min. per ep.;['TMS Entertainment'];Original;['Action', 'Fantasy'];N\A; PG - Children  ;11065;5.71
40871;Osomatsu-kun: Iyami wa Hitori Kaze no Naka;32088;OVA;25 min.;['Studio Pierrot'];Manga;N\A;N\A; G - All Ages  ;12448;6.02
7734;Eiyuu Gaiden Mozaicka;8855;OVA;29 min. per ep.;['Studio Deen'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;10651;5.92
19649;3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!;12589;Movie;43 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;12351;6.04
41420;Time Bokan 24;33026;TV;23 min. per ep.;['Tatsunoko Production'];Original;['Adventure', 'Comedy'];N\A; PG-13 - Teens 13 or older  ;7515;5.88
25833;It's My Life;37286;OVA;14 min.;['Creators in Pack'];Manga;['Comedy', 'Fantasy'];N\A; G - All Ages  ;6117;5.73
23441;Shiawase Pasta Story;37423;ONA;5 min. per ep.;['add some'];Novel;N\A;N\A; G - All Ages  ;12434;5.94
8437;Kick no Oni;3870;TV;25 min. per ep.;['Toei Animation'];Unknown;N\A;N\A; None  ;11785;6.17
9200;Tokimeki Tonight Recaps;10594;Special;49 min. per ep.;['add some'];Unknown;['Comedy', 'Fantasy', 'Romance'];N\A; PG-13 - Teens 13 or older  ;12713;6.13
8049;Giniro no Kami no Agito Pilot;39514;Special;5 min.;['Gonzo'];Original;['Adventure', 'Drama', 'Fantasy', 'Sci-Fi'];N\A; PG - Children  ;11950;5.98
38137;Cello Hiki no Gauche (OVA);26303;OVA;20 min.;['add some'];Unknown;['Drama', 'Fantasy'];N\A; G - All Ages  ;13602;5.86
27982;AIKa Zero;6443;OVA;26 min. per ep.;['Studio Fantasia'];Original;['Action', 'Adventure', 'Comedy', 'Ecchi'];N\A; R+ - Mild Nudity  ;4406;5.89
39037;Gowapper 5 Gordam;7551;TV;25 min. per ep.;['Tatsunoko Production'];Original;['Action', 'Adventure', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;12482;6.01
36091;Xi Yangyang Yu Hui Tailang: Tu Nian Ding Gua Gua;18489;Movie;1 hr. 27 min.;['add some'];Unknown;['Adventure', 'Comedy'];N\A; G - All Ages  ;13979;5.71
5552;Ane Log: Moyako Neesan no Tomaranai Monologue;24531;OVA;23 min. per ep.;"[""Brain's Base""]";Manga;['Comedy', 'Ecchi'];N\A; PG-13 - Teens 13 or older  ;3064;6.07
7872;Kiki to Lala no Habatake! Pegasus;29247;OVA;30 min.;['add some'];Unknown;N\A;N\A; PG - Children  ;14681;5.72
23349;Wooser no Sono Higurashi: Ken to Pants to Wooser to;16738;Special;4 min.;['SANZIGEN'];Web;['Comedy', 'Fantasy', 'Slice of Life'];N\A; G - All Ages  ;8533;5.98
3874;Girly Air Force;37998;TV;23 min. per ep.;['Satelight'];Light;['Action', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;2136;6.16
29771;Hoshi ni Negai wo: Fantastic Cat;6992;ONA;39 min.;['add some'];Unknown;['Adventure', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;9922;6.01
18507;Push;3474;Special;4 min.;['add some'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;9572;6.21
11809;Mirai e no Kakehashi: Bridge for Future;32251;ONA;30 sec. per ep.;['Gaina'];Original;N\A;N\A; G - All Ages  ;12442;5.77
39951;Zoids Wild;37395;TV;24 min. per ep.;['OLM'];Other;['Action', 'Adventure', 'Comedy', 'Sci-Fi'];N\A; PG - Children  ;6844;6.23
27923;Sailor Victory;1643;OVA;27 min. per ep.;['add some'];Original;['Action', 'Comedy', 'Sci-Fi'];N\A; R+ - Mild Nudity  ;10100;5.78
27155;Natsunagu!;40738;TV;4 min. per ep.;['IMAGICA Lab.'];Original;['Drama', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;3950;5.85
30257;Wakakusa Monogatari: Nan to Jo-sensei Specials;23741;Special;45 min. per ep.;['Nippon Animation'];Unknown;['Drama', 'Slice of Life'];['Historical', 'School']; G - All Ages  ;13232;6.1
27847;Kaze no Matasaburou (Movie);30922;Movie;22 min.;['Buemon'];Novel;['Fantasy', 'Supernatural'];N\A; G - All Ages  ;8267;6.12
31600;Xue Se Cang Qiong;36762;ONA;22 min. per ep.;['CG Year'];Web;['Action', 'Adventure', 'Fantasy', 'Horror', 'Mystery', 'Suspense'];N\A; R - 17+ (violence & profanity)  ;9356;6.16
34970;Xi Avant;10405;Movie;3 min.;['Production I.G'];Unknown;['Adventure', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;8459;6.19
11897;Circlet Princess;38157;TV;24 min. per ep.;['SILVER LINK.'];Game;['Action', 'Sci-Fi', 'Sports'];N\A; PG-13 - Teens 13 or older  ;4528;5.97
22768;DRAMAtical Murder: Data_xx_Transitory;25567;Special;24 min.;['NAZ'];Visual;['Boys Love', 'Drama', 'Sci-Fi'];N\A; R - 17+ (violence & profanity)  ;3416;6.06
1634;Yin Yang Shi: Ping An Wu Yu 2nd Season;40568;ONA;5 min. per ep.;['Blade', 'Thundray'];Game;['Comedy', 'Slice of Life', 'Supernatural'];['Demons', 'Historical']; PG-13 - Teens 13 or older  ;12401;6.11
35183;Sonic X Pilot;10263;Special;3 min. per ep.;['TMS Entertainment'];Game;['Adventure', 'Comedy', 'Sci-Fi'];N\A; G - All Ages  ;7982;6.11
9593;Juusenki L-Gaim II: Farewell My Lovely + Pentagona Dolls;2600;OVA;56 min.;['Sunrise'];Unknown;['Action', 'Adventure', 'Drama', 'Sci-Fi'];['Mecha', 'Space']; PG-13 - Teens 13 or older  ;11854;5.71
26615;Barbapapa;2823;TV;5 min. per ep.;['Topcraft'];Picture;['Comedy', 'Fantasy'];N\A; PG - Children  ;9070;6.21
33021;Urashimasakatasen no Nichijou;40197;TV;4 min. per ep.;['Gainax Kyoto'];Music;['Comedy', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;7221;6.06
40218;True Tears: Raigomaru to Jibeta no Monogatari;9002;Special;8 min.;['P.A. Works'];Original;N\A;N\A; PG - Children  ;6169;6.17
27863;Sinbad: Mahou no Lamp to Ugoku Shima;31829;Movie;49 min.;['Nippon Animation'];Original;N\A;N\A; G - All Ages  ;10346;6.17
5613;Queen's Blade: Rurou no Senshi Specials;6704;Special;3 min. per ep.;['Arms'];Other;['Action', 'Adventure', 'Fantasy', 'Ecchi'];N\A; R+ - Mild Nudity  ;4737;5.98
