sep=;
;Title;MAL Id;Type;Episode Duration;Studios;Source Type;Genres;Themes;Rating;Popularity;Score
158;Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou;39741;Movie;1 hr. 31 min.;['Kyoto Animation'];Light;['Drama', 'Fantasy', 'Slice of Life'];N\A;N\A;611;8.41
159;Natsume Yuujinchou Roku Specials;36275;Special;23 min. per ep.;['Shuka'];Manga;['Drama', 'Slice of Life', 'Supernatural'];N\A;N\A;2948;8.40
160;3-gatsu no Lion;31646;TV;25 min. per ep.;['Shaft'];Manga;['Drama', 'Slice of Life'];N\A;N\A;272;8.40
161;Chihayafuru 2;14397;TV;22 min. per ep.;['Madhouse'];Manga;['Drama', 'Slice of Life', 'Sports'];['Game', 'School'];N\A;900;8.40
162;Cross Game;5941;TV;23 min. per ep.;['SynergySP'];Manga;['Comedy', 'Drama', 'Romance', 'Sports'];N\A;N\A;1524;8.40
163;Gintama°: Aizome Kaori-hen;32366;OVA;26 min. per ep.;['Bandai Namco Pictures'];Manga;N\A;N\A;N\A;2068;8.40
164;Houseki no Kuni (TV);35557;TV;24 min. per ep.;['Orange'];Manga;['Action', 'Drama', 'Fantasy', 'Mystery'];N\A;N\A;469;8.40
165;Hunter x Hunter;136;TV;23 min. per ep.;['Nippon Animation'];Manga;['Action', 'Adventure', 'Fantasy'];N\A;N\A;337;8.40
166;Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen;37999;TV;25 min. per ep.;['A-1 Pictures'];Manga;['Comedy', 'Romance'];['Psychological', 'School'];N\A;66;8.40
167;Baccano!;2251;TV;24 min. per ep.;"[""Brain's Base""]";Light;['Action', 'Comedy', 'Mystery', 'Supernatural'];N\A;N\A;155;8.39
168;Barakamon;22789;TV;22 min. per ep.;['Kinema Citrus'];Web;['Comedy', 'Slice of Life'];N\A;N\A;273;8.39
169;Tian Guan Ci Fu;40730;ONA;25 min. per ep.;['Haoliners Animation League'];Novel;['Action', 'Adventure', 'Drama', 'Supernatural'];N\A;N\A;1958;8.39
170;Usagi Drop;10162;TV;22 min. per ep.;['Production I.G'];Manga;N\A;N\A;N\A;388;8.39
171;Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan;39547;TV;24 min. per ep.;['feel.'];Light;['Comedy', 'Drama', 'Romance', 'Slice of Life'];N\A;N\A;288;8.39
172;Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season;39587;TV;27 min. per ep.;['White Fox'];Light;['Drama', 'Fantasy', 'Suspense'];N\A;N\A;131;8.38
173;Cowboy Bebop: Tengoku no Tobira;5;Movie;1 hr. 55 min.;['Bones'];Original;['Action', 'Drama', 'Mystery', 'Sci-Fi'];N\A;N\A;552;8.38
174;Kamisama Hajimemashita: Kako-hen;30709;OVA;30 min. per ep.;['TMS Entertainment'];Manga;['Comedy', 'Fantasy', 'Romance', 'Supernatural'];N\A;N\A;1293;8.38
175;Kizumonogatari I: Tekketsu-hen;9260;Movie;1 hr. 4 min.;['Shaft'];Light;N\A;N\A;N\A;376;8.38
176;Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari;11979;Movie;1 hr. 49 min.;['Shaft'];Original;['Drama', 'Suspense'];N\A;N\A;1016;8.38
177;Hellsing Ultimate;777;OVA;49 min. per ep.;['Madhouse', 'Satelight', 'Graphinica'];Manga;['Action', 'Horror', 'Supernatural'];['Military', 'Vampire'];N\A;161;8.37
178;Kaze no Tani no Nausicaä;572;Movie;1 hr. 57 min.;['Topcraft'];Manga;['Adventure', 'Fantasy'];N\A;N\A;563;8.37
179;Kimetsu no Yaiba: Mugen Ressha-hen;49926;TV;24 min. per ep.;['ufotable'];Manga;['Action', 'Supernatural'];['Demons', 'Historical'];N\A;527;8.37
180;Mushoku Tensei: Isekai Ittara Honki Dasu;39535;TV;23 min. per ep.;['Studio Bind'];Light;['Drama', 'Fantasy', 'Ecchi'];N\A;N\A;143;8.37
181;Yoru Ni Kakeru;48653;N\A;4 min.;['add some'];Other;N\A;N\A;N\A;6204;8.36
182;Bakuman. 2nd Season;10030;TV;24 min. per ep.;['J.C.Staff'];Manga;['Comedy', 'Drama', 'Romance'];N\A;N\A;560;8.36
183;Gotcha!;42984;N\A;3 min.;['Bones'];Game;N\A;N\A;N\A;3854;8.36
184;Kingdom 2nd Season;17389;TV;25 min. per ep.;['Studio Pierrot'];Manga;N\A;['Historical', 'Military'];N\A;1727;8.36
185;Mahou Shoujo Madoka★Magica;9756;TV;24 min. per ep.;['Shaft'];Original;['Drama', 'Suspense'];N\A;N\A;89;8.36
186;Given;39533;TV;22 min. per ep.;['Lerche'];Manga;['Boys Love', 'Drama', 'Romance', 'Slice of Life'];N\A;N\A;395;8.35
187;Haikyuu!!: To the Top;38883;TV;24 min. per ep.;['Production I.G'];Manga;['Comedy', 'Drama', 'Sports'];N\A;N\A;186;8.35
188;Kiseijuu: Sei no Kakuritsu;22535;TV;23 min. per ep.;['Madhouse'];Manga;['Action', 'Drama', 'Horror', 'Sci-Fi'];N\A;N\A;41;8.35
189;Psycho-Pass;13601;TV;23 min. per ep.;['Production I.G'];Original;['Action', 'Sci-Fi', 'Suspense'];['Police', 'Psychological'];N\A;53;8.35
190;Shoujo☆Kageki Revue Starlight Movie;40664;Movie;2 hr.;['Kinema Citrus'];Original;N\A;['Music', 'School'];N\A;6662;8.35
191;Uchuu Senkan Yamato 2199;12029;OVA;25 min. per ep.;['Xebec', 'AIC'];Original;['Action', 'Drama', 'Sci-Fi'];['Military', 'Space'];N\A;1647;8.35
192;Natsume Yuujinchou: Itsuka Yuki no Hi ni;20651;OVA;23 min.;"[""Brain's Base""]";Manga;['Drama', 'Slice of Life', 'Supernatural'];N\A;N\A;2090;8.34
193;Neon Genesis Evangelion;30;TV;24 min. per ep.;['Gainax', 'Tatsunoko Production'];Original;['Action', 'Avant Garde', 'Drama', 'Sci-Fi'];['Mecha', 'Psychological'];N\A;49;8.34
194;One Outs;5040;TV;23 min. per ep.;['Madhouse'];Manga;N\A;N\A;N\A;902;8.34
195;Versailles no Bara;338;TV;24 min. per ep.;['Tokyo Movie Shinsha'];Manga;['Drama', 'Romance'];['Historical', 'Military'];N\A;1929;8.34
196;Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.;9989;TV;22 min. per ep.;['A-1 Pictures'];Original;['Drama', 'Slice of Life', 'Supernatural'];N\A;N\A;55;8.34
197;Bakemonogatari;5081;TV;25 min. per ep.;['Shaft'];Light;['Mystery', 'Romance', 'Supernatural'];N\A;N\A;79;8.34
198;Gintama: Shiroyasha Koutan;6945;Special;10 min.;['Sunrise'];Manga;['Action', 'Comedy', 'Sci-Fi'];['Historical', 'Parody'];N\A;2287;8.34
199;K-On! Movie;9617;Movie;1 hr. 50 min.;['Kyoto Animation'];4-koma;['Comedy', 'Slice of Life'];N\A;N\A;645;8.34
200;Made in Abyss Movie 2: Hourou Suru Tasogare;37515;Movie;1 hr. 45 min.;['Kinema Citrus'];Web;['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi'];N\A;N\A;1832;8.34
201;Major S6;7655;TV;24 min. per ep.;['SynergySP'];Manga;['Comedy', 'Drama', 'Sports'];N\A;N\A;2416;8.34
202;Evangelion: 2.0 You Can (Not) Advance;3784;Movie;1 hr. 52 min.;['Khara'];Original;['Action', 'Drama', 'Sci-Fi'];['Mecha', 'Psychological'];N\A;380;8.33
203;Katanagatari;6594;TV;50 min. per ep.;['White Fox'];Light;['Action', 'Adventure', 'Romance'];['Historical', 'Martial Arts'];N\A;340;8.33
204;Kemono no Souja Erin;5420;TV;25 min. per ep.;['Production I.G', 'Trans Arts'];Novel;['Drama', 'Fantasy', 'Slice of Life'];N\A;N\A;1998;8.33
205;Mobile Suit Gundam: The Origin;10937;OVA;1 hr. 11 min. per ep.;['Sunrise'];Manga;['Action', 'Sci-Fi'];['Mecha', 'Military', 'Space'];N\A;2296;8.33
206;Ookami to Koushinryou II;5341;TV;24 min. per ep.;"[""Brain's Base"", 'Marvy Jack']";Light;['Adventure', 'Fantasy', 'Romance'];N\A;N\A;393;8.33
207;Romeo no Aoi Sora;2559;TV;23 min. per ep.;['Nippon Animation'];Novel;['Adventure', 'Drama', 'Slice of Life'];N\A;N\A;2770;8.33
208;Sakamichi no Apollon;12531;TV;22 min. per ep.;['Tezuka Productions', 'MAPPA'];Manga;['Drama', 'Romance'];['Music', 'School'];N\A;536;8.33
209;Tenki no Ko;38826;Movie;1 hr. 52 min.;['CoMix Wave Films'];Original;['Drama', 'Fantasy', 'Romance', 'Slice of Life'];N\A;N\A;174;8.33
210;World Trigger 3rd Season;44940;TV;23 min. per ep.;['Toei Animation'];Manga;['Action', 'Sci-Fi', 'Supernatural'];N\A;N\A;2106;8.33
211;Natsume Yuujinchou;4081;TV;24 min. per ep.;"[""Brain's Base""]";Manga;['Drama', 'Slice of Life', 'Supernatural'];N\A;N\A;362;8.32
212;Natsume Yuujinchou Go Specials;34534;Special;23 min. per ep.;['Shuka'];Manga;['Drama', 'Slice of Life', 'Supernatural'];N\A;N\A;2959;8.32
213;NHK ni Youkoso!;1210;TV;24 min. per ep.;['Gonzo'];Novel;['Comedy', 'Drama', 'Romance'];N\A;N\A;240;8.32
214;Sono Bisque Doll wa Koi wo Suru;48736;TV;23 min. per ep.;['CloverWorks'];Manga;['Romance', 'Slice of Life'];N\A;N\A;420;8.32
215;"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou";37095;Special;34 min.;['Kyoto Animation'];Light;['Drama', 'Fantasy', 'Slice of Life'];N\A;N\A;726;8.32
216;Boku dake ga Inai Machi;31043;TV;23 min. per ep.;['A-1 Pictures'];Manga;['Mystery', 'Supernatural'];N\A;N\A;30;8.32
217;Fate/stay night: Unlimited Blade Works 2nd Season;28701;TV;24 min. per ep.;['ufotable'];Visual;['Action', 'Fantasy', 'Supernatural'];N\A;N\A;179;8.32
218;Hotarubi no Mori e;10408;Movie;45 min.;"[""Brain's Base""]";Manga;['Drama', 'Romance', 'Supernatural'];N\A;N\A;204;8.32
219;Doukyuusei (Movie);30346;Movie;1 hr.;['A-1 Pictures'];Manga;['Boys Love', 'Romance', 'Slice of Life'];N\A;N\A;859;8.31
220;Douluo Dalu: Xiaowu Juebie;42498;ONA;20 min. per ep.;['Sparkly Key Animation Studio'];Novel;['Action', 'Adventure', 'Fantasy', 'Romance'];['Historical', 'Martial Arts'];N\A;6042;8.31
221;Hunter x Hunter: Original Video Animation;137;OVA;24 min. per ep.;['Nippon Animation'];Manga;['Action', 'Adventure'];N\A;N\A;1507;8.31
222;Kawaki wo Ameku;39112;N\A;4 min.;['add some'];Music;N\A;N\A;N\A;3811;8.31
223;Kuroko no Basket 3rd Season;24415;TV;24 min. per ep.;['Production I.G'];Manga;['Comedy', 'Sports'];N\A;N\A;236;8.31
224;Major: World Series;11917;OVA;28 min. per ep.;['SynergySP'];Manga;['Comedy', 'Drama', 'Sports'];N\A;N\A;3224;8.31
225;Shelter (Music);34240;N\A;6 min.;['A-1 Pictures'];Music;N\A;N\A;N\A;599;8.31
226;Shinsekai yori;13125;TV;22 min. per ep.;['A-1 Pictures'];Novel;['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Supernatural'];N\A;N\A;210;8.31
227;Shirobako;25835;TV;24 min. per ep.;['P.A. Works'];Original;['Comedy', 'Drama'];N\A;N\A;435;8.31
228;Tensei shitara Slime Datta Ken 2nd Season Part 2;41487;TV;23 min. per ep.;['8bit'];Manga;['Action', 'Adventure', 'Comedy', 'Fantasy'];N\A;N\A;370;8.31
229;Rurouni Kenshin: Meiji Kenkaku Romantan;45;TV;25 min. per ep.;['Gallop', 'Studio Deen'];Manga;['Action', 'Adventure', 'Comedy', 'Romance'];['Historical', 'Samurai'];N\A;392;8.30
230;"Steins;Gate: Oukoubakko no Poriomania";10863;Special;24 min.;['White Fox'];Visual;['Comedy', 'Sci-Fi'];N\A;N\A;450;8.30
231;Beck;57;TV;25 min. per ep.;['Madhouse'];Manga;['Comedy', 'Drama', 'Slice of Life'];N\A;N\A;614;8.30
232;Detective Conan Movie 06: The Phantom of Baker Street;1365;Movie;1 hr. 47 min.;['TMS Entertainment'];Manga;['Adventure', 'Mystery'];N\A;N\A;2163;8.30
233;Diamond no Ace: Second Season;30230;TV;24 min. per ep.;['Production I.G', 'Madhouse'];Manga;['Comedy', 'Sports'];N\A;N\A;1456;8.30
234;Dr. Stone;38691;TV;24 min. per ep.;['TMS Entertainment'];Manga;['Adventure', 'Comedy', 'Sci-Fi'];N\A;N\A;60;8.30
235;Fate/Zero;10087;TV;28 min. per ep.;['ufotable'];Light;['Action', 'Fantasy', 'Supernatural'];N\A;N\A;70;8.30
236;Hibike! Euphonium 2;31988;TV;23 min. per ep.;['Kyoto Animation'];Novel;N\A;['Music', 'School'];N\A;962;8.30
237;Initial D First Stage;185;TV;25 min. per ep.;['Gallop', 'Studio Comet'];Manga;['Action', 'Drama', 'Sports'];N\A;N\A;623;8.30
238;Kino no Tabi: The Beautiful World;486;TV;24 min. per ep.;['A.C.G.T.'];Light;['Action', 'Adventure', 'Slice of Life'];N\A;N\A;706;8.30
239;Gintama: Shinyaku Benizakura-hen;9735;Special;11 min.;['Sunrise'];Manga;['Action', 'Comedy', 'Sci-Fi'];['Historical', 'Parody', 'Samurai'];N\A;3009;8.29
240;Nodame Cantabile;1698;TV;22 min. per ep.;['J.C.Staff'];Manga;['Comedy', 'Drama', 'Romance', 'Slice of Life'];N\A;N\A;636;8.29
241;Redline;6675;Movie;1 hr. 42 min.;['Madhouse'];Original;['Action', 'Sci-Fi', 'Sports'];N\A;N\A;571;8.29
242;Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai;37450;TV;24 min. per ep.;['CloverWorks'];Light;['Comedy', 'Drama', 'Romance', 'Supernatural'];N\A;N\A;59;8.29
243;Tsubasa: Tokyo Revelations;2685;OVA;30 min. per ep.;['Production I.G'];Manga;['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance'];N\A;N\A;1827;8.29
244;Planetes;329;TV;25 min. per ep.;['Sunrise'];Manga;['Drama', 'Romance', 'Sci-Fi'];N\A;N\A;849;8.28
245;Stranger: Mukou Hadan;2418;Movie;1 hr. 43 min.;['Bones'];Original;['Action', 'Adventure'];['Historical', 'Samurai'];N\A;616;8.28
246;Tokyo Godfathers;759;Movie;1 hr. 32 min.;['Madhouse'];Original;['Comedy', 'Drama'];N\A;N\A;781;8.28
247;Ashita no Joe;2402;TV;25 min. per ep.;['Mushi Production'];Manga;['Action', 'Drama', 'Slice of Life', 'Sports'];N\A;N\A;2063;8.28
248;Bakemono no Ko;28805;Movie;1 hr. 59 min.;['Studio Chizu'];Original;['Adventure', 'Supernatural'];N\A;N\A;484;8.28
249;Gin no Saji 2nd Season;19363;TV;24 min. per ep.;['A-1 Pictures'];Manga;['Comedy', 'Slice of Life'];N\A;N\A;1349;8.28
250;Great Pretender;40052;TV;23 min. per ep.;['Wit Studio'];Original;['Action', 'Adventure', 'Comedy', 'Mystery'];N\A;N\A;357;8.28
251;Gyakkyou Burai Kaiji: Ultimate Survivor;3002;TV;23 min. per ep.;['Madhouse'];Manga;N\A;['Game', 'Psychological'];N\A;598;8.28
252;Kono Subarashii Sekai ni Shukufuku wo! 2;32937;TV;23 min. per ep.;['Studio Deen'];Light;['Adventure', 'Comedy', 'Fantasy', 'Supernatural'];N\A;N\A;76;8.28
253;Koukaku Kidoutai;43;Movie;1 hr. 22 min.;['Production I.G'];Manga;['Action', 'Sci-Fi'];['Mecha', 'Police', 'Psychological'];N\A;317;8.28
254;Hajime no Ippo: Champion Road;264;Special;1 hr. 30 min.;['Madhouse'];Manga;['Comedy', 'Sports'];N\A;N\A;1523;8.27
255;Tenkuu no Shiro Laputa;513;Movie;2 hr. 4 min.;['Studio Ghibli'];Original;['Adventure', 'Fantasy', 'Romance', 'Sci-Fi'];N\A;N\A;428;8.27
256;Wu Liuqi Zhi Zui Qiang Fa Xing Shi;40784;ONA;16 min. per ep.;['add some'];Original;['Action', 'Comedy', 'Drama', 'Mystery'];['Martial Arts', 'Super Power'];N\A;3034;8.27
257;Yuru Camp△;34798;TV;23 min. per ep.;['C-Station'];Manga;['Comedy', 'Slice of Life'];N\A;N\A;438;8.27
258;Non Non Biyori Movie: Vacation;36990;Movie;1 hr. 11 min.;['SILVER LINK.'];Manga;['Comedy', 'Slice of Life'];N\A;N\A;2236;8.26
259;Space☆Dandy 2nd Season;23327;TV;24 min. per ep.;['Bones'];Original;['Comedy', 'Sci-Fi'];N\A;N\A;1241;8.26
260;Stand By Me Doraemon 2;40853;Movie;1 hr. 35 min.;['Shirogumi', 'Shin-Ei Animation'];Manga;['Comedy', 'Sci-Fi'];N\A;N\A;5007;8.26
261;Tonari no Totoro;523;Movie;1 hr. 26 min.;['Studio Ghibli'];Original;['Adventure', 'Supernatural'];N\A;N\A;130;8.26
262;Hunter x Hunter: Greed Island Final;139;OVA;24 min. per ep.;['Nippon Animation'];Manga;['Action', 'Adventure', 'Fantasy'];N\A;N\A;1388;8.26
263;Luo Xiao Hei Zhan Ji (Movie);40211;Movie;1 hr. 41 min.;['add some'];Original;['Adventure', 'Drama', 'Fantasy'];N\A;N\A;4804;8.26
264;Danshi Koukousei no Nichijou;11843;TV;24 min. per ep.;['Sunrise'];Web;['Comedy', 'Slice of Life'];N\A;N\A;199;8.25
265;Diamond no Ace: Act II;38731;TV;24 min. per ep.;['Madhouse'];Manga;['Comedy', 'Sports'];N\A;N\A;2076;8.25
266;Gyakkyou Burai Kaiji: Hakairoku-hen;10271;TV;24 min. per ep.;['Madhouse'];Manga;N\A;['Game', 'Psychological'];N\A;1105;8.25
267;Initial D Final Stage;22507;TV;27 min. per ep.;['SynergySP'];Manga;N\A;N\A;N\A;1545;8.25
268;Kuroshitsuji Movie: Book of the Atlantic;31812;Movie;1 hr. 40 min.;['A-1 Pictures'];Manga;['Action', 'Comedy', 'Mystery', 'Supernatural'];['Demons', 'Historical'];N\A;1128;8.25
269;Nodame Cantabile: Finale;5690;TV;22 min. per ep.;['J.C.Staff'];Manga;['Comedy', 'Romance'];N\A;N\A;1450;8.25
270;Quanzhi Gaoshou Specials;37078;ONA;27 min. per ep.;['Tencent Animation & Comics', 'China Literature Limited', 'Colored Pencil Animation'];Novel;N\A;N\A;N\A;1769;8.25
271;Re:Zero kara Hajimeru Isekai Seikatsu;31240;TV;25 min. per ep.;['White Fox'];Light;['Drama', 'Fantasy', 'Suspense'];N\A;N\A;22;8.25
272;Sennen Joyuu;1033;Movie;1 hr. 26 min.;['Madhouse'];Original;['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance'];N\A;N\A;1215;8.25
273;Youjo Senki Movie;37055;Movie;1 hr. 38 min.;['Nut'];Light;N\A;N\A;N\A;869;8.25
274;Ookami to Koushinryou;2966;TV;24 min. per ep.;['Imagin'];Light;['Adventure', 'Fantasy', 'Romance'];N\A;N\A;189;8.24
275;"Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero";32188;Special;24 min.;['White Fox'];Visual;['Sci-Fi', 'Suspense'];N\A;N\A;855;8.24
276;Tokyo Revengers;42249;TV;23 min. per ep.;['LIDENFILMS'];Manga;['Action', 'Drama', 'Supernatural'];N\A;N\A;163;8.24
277;IDOLiSH7: Third Beat!;45577;TV;24 min. per ep.;['TROYCA'];Game;N\A;N\A;N\A;4873;8.24
278;Kuroko no Basket 2nd Season;16894;TV;24 min. per ep.;['Production I.G'];Manga;['Comedy', 'Sports'];N\A;N\A;188;8.24
279;Magi: The Kingdom of Magic;18115;TV;25 min. per ep.;['A-1 Pictures'];Manga;['Action', 'Adventure', 'Fantasy'];N\A;N\A;177;8.24
280;Major S3;1842;TV;25 min. per ep.;['Studio Hibari'];Manga;['Drama', 'Sports'];N\A;N\A;2264;8.24
281;Detective Conan: Episode One - The Great Detective Turned Small;34036;Special;1 hr. 33 min.;['TMS Entertainment'];Manga;['Adventure', 'Comedy', 'Mystery'];N\A;N\A;3624;8.23
282;Dororo;37520;TV;24 min. per ep.;['Tezuka Productions', 'MAPPA'];Manga;['Action', 'Adventure', 'Supernatural'];['Demons', 'Historical', 'Samurai'];N\A;119;8.23
283;Douluo Dalu: Xingdou Xian Ji Pian;42977;ONA;20 min. per ep.;['Sparkly Key Animation Studio'];Novel;['Action', 'Adventure', 'Fantasy', 'Romance'];['Historical', 'Martial Arts'];N\A;7526;8.23
284;Golden Kamuy 2nd Season;37989;TV;23 min. per ep.;['Geno Studio'];Manga;['Action', 'Adventure'];N\A;N\A;1207;8.23
285;Hachimitsu to Clover II;1142;TV;23 min. per ep.;['J.C.Staff'];Manga;['Drama', 'Romance', 'Slice of Life'];N\A;N\A;1703;8.23
286;Hajime no Ippo: Mashiba vs. Kimura;265;OVA;1 hr. 1 min.;['Madhouse'];Manga;['Comedy', 'Sports'];N\A;N\A;1809;8.23
287;Major S1;627;TV;25 min. per ep.;['Studio Hibari'];Manga;['Comedy', 'Drama', 'Sports'];N\A;N\A;1799;8.23
288;Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season;33051;TV;24 min. per ep.;['Sunrise'];Original;['Action', 'Drama', 'Sci-Fi'];['Mecha', 'Space'];N\A;1472;8.23
289;Naruto: Shippuuden;1735;TV;23 min. per ep.;['Studio Pierrot'];Manga;['Action', 'Adventure', 'Comedy'];['Martial Arts', 'Super Power'];N\A;16;8.23
290;No Game No Life: Zero;33674;Movie;1 hr. 46 min.;['Madhouse'];Light;['Drama', 'Fantasy', 'Romance', 'Supernatural'];N\A;N\A;178;8.23
291;One Piece Movie 14: Stampede;38234;Movie;1 hr. 41 min.;['Toei Animation'];Manga;['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy'];N\A;N\A;1410;8.23
292;SKET Dance;9863;TV;24 min. per ep.;['Tatsunoko Production'];Manga;N\A;N\A;N\A;916;8.23
293;xxxHOLiC: Kei;3091;TV;24 min. per ep.;['Production I.G'];Manga;['Comedy', 'Drama', 'Mystery', 'Supernatural'];N\A;N\A;1389;8.23
294;Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku;23847;TV;24 min. per ep.;['feel.'];Light;['Comedy', 'Drama', 'Romance', 'Slice of Life'];N\A;N\A;129;8.23
295;Yuukoku no Moriarty 2nd Season;43325;TV;23 min. per ep.;['Production I.G'];Manga;['Mystery', 'Suspense'];['Historical', 'Psychological'];N\A;1140;8.23
296;Mimi wo Sumaseba;585;Movie;1 hr. 51 min.;['Studio Ghibli'];Manga;['Drama', 'Romance', 'Slice of Life'];N\A;N\A;640;8.22
297;Trigun;6;TV;24 min. per ep.;['Madhouse'];Manga;['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi'];N\A;N\A;235;8.22
298;Detective Conan Movie 13: The Raven Chaser;5460;Movie;1 hr. 51 min.;['Tokyo Movie Shinsha'];Manga;['Action', 'Mystery'];N\A;N\A;2516;8.22
299;Douluo Dalu: Hanhai Qian Kun;44189;ONA;21 min. per ep.;['Sparkly Key Animation Studio'];Novel;['Action', 'Adventure', 'Fantasy', 'Romance'];['Historical', 'Martial Arts'];N\A;7798;8.22
300;Fruits Basket 1st Season;38680;TV;23 min. per ep.;['TMS Entertainment'];Manga;['Comedy', 'Drama', 'Romance', 'Slice of Life', 'Supernatural'];N\A;N\A;246;8.22
301;Ginga Eiyuu Densetsu: Die Neue These - Seiran 3;36371;Movie;25 min. per ep.;['Production I.G'];Novel;['Action', 'Drama', 'Sci-Fi'];['Military', 'Space'];N\A;4207;8.22
302;Kono Sekai no Katasumi ni;15227;Movie;2 hr. 48 min.;['MAPPA'];Manga;N\A;N\A;N\A;1185;8.22
303;Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari;11977;Movie;2 hr. 10 min.;['Shaft'];Original;['Drama', 'Suspense'];N\A;N\A;1028;8.22
304;Majo no Takkyuubin;512;Movie;1 hr. 43 min.;['Studio Ghibli'];Novel;['Adventure', 'Comedy', 'Drama', 'Fantasy'];N\A;N\A;359;8.22
305;Bungou Stray Dogs 3rd Season;38003;TV;23 min. per ep.;['Bones'];Manga;['Action', 'Mystery', 'Supernatural'];N\A;N\A;367;8.21
306;Horimiya;42897;TV;23 min. per ep.;['CloverWorks'];Manga;['Comedy', 'Romance', 'Slice of Life'];N\A;N\A;134;8.21
307;InuYasha: Kanketsu-hen;6811;TV;24 min. per ep.;['Sunrise'];Manga;['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Supernatural'];['Demons', 'Historical'];N\A;758;8.21
308;Kaguya-hime no Monogatari;16664;Movie;2 hr. 17 min.;['Studio Ghibli'];Other;N\A;N\A;N\A;1001;8.21
309;Little Busters!: Refrain;18195;TV;24 min. per ep.;['J.C.Staff'];Visual;['Comedy', 'Drama', 'Romance', 'Slice of Life', 'Supernatural'];N\A;N\A;1228;8.21
310;Major S2;558;TV;25 min. per ep.;['Studio Hibari'];Manga;['Comedy', 'Drama', 'Sports'];N\A;N\A;2215;8.21
311;Major S4;3226;TV;24 min. per ep.;['SynergySP'];Manga;['Comedy', 'Drama', 'Sports'];N\A;N\A;2342;8.21
312;ReLIFE: Kanketsu-hen;35466;Special;23 min. per ep.;['TMS Entertainment'];Web;['Romance', 'Slice of Life'];N\A;N\A;570;8.21
313;Saiki Kusuo no Ψ-nan: Kanketsu-hen;38249;Special;47 min.;['J.C.Staff', 'Egg Firm'];Manga;['Comedy', 'Slice of Life', 'Supernatural'];N\A;N\A;1067;8.21
314;xxxHOLiC: Rou;6864;OVA;35 min. per ep.;['Production I.G'];Manga;['Mystery', 'Supernatural'];N\A;N\A;2258;8.21
315;Nomad: Megalo Box 2;40729;TV;24 min. per ep.;['TMS Entertainment'];Original;['Action', 'Drama', 'Sci-Fi', 'Sports'];N\A;N\A;1206;8.20
316;One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari;19123;Special;1 hr. 46 min.;['Toei Animation'];Manga;['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy'];N\A;N\A;2525;8.20
317;Toaru Kagaku no Railgun T;38481;TV;24 min. per ep.;['J.C.Staff'];Manga;['Action', 'Sci-Fi'];N\A;N\A;989;8.20
318;Yoru wa Mijikashi Arukeyo Otome;34537;Movie;1 hr. 32 min.;['Science SARU'];Novel;['Comedy', 'Romance'];N\A;N\A;1675;8.20
319;86;41457;TV;23 min. per ep.;['A-1 Pictures'];Light;['Action', 'Drama', 'Sci-Fi'];['Mecha', 'Military'];N\A;403;8.20
320;Bakuman.;7674;TV;24 min. per ep.;['J.C.Staff'];Manga;['Comedy', 'Drama', 'Romance'];N\A;N\A;297;8.20
321;Berserk: Ougon Jidai-hen III - Kourin;12115;Movie;1 hr. 50 min.;['Studio 4°C'];Manga;['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror', 'Supernatural'];['Demons', 'Military'];N\A;995;8.20
322;Bungou Stray Dogs 2nd Season;32867;TV;23 min. per ep.;['Bones'];Manga;['Action', 'Mystery', 'Supernatural'];N\A;N\A;224;8.20
323;Cardcaptor Sakura Movie 2: Fuuin Sareta Card;372;Movie;1 hr. 22 min.;['Madhouse'];Manga;['Comedy', 'Drama', 'Fantasy', 'Romance'];N\A;N\A;1621;8.20
324;Chihayafuru;10800;TV;22 min. per ep.;['Madhouse'];Manga;['Drama', 'Slice of Life', 'Sports'];['Game', 'School'];N\A;431;8.20
325;Douluo Dalu: Haishen Zhi Guang;48631;ONA;21 min. per ep.;['Sparkly Key Animation Studio'];Novel;['Action', 'Adventure', 'Fantasy', 'Romance'];['Historical', 'Martial Arts'];N\A;7883;8.20
